experiment_id,generation,individual_id,age,layer,model_performance
9,6,38,0,0,"{'epoch': 0, 'train_loss': 0.89, 'test_loss': 1.0, 'precision': 0.39, 'recall': 0.82, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [21, 485, 21], 'best_f1': 0.53, 'best_auc': 0.81, 'time': 0.76}"
9,6,39,0,0,"{'epoch': 0, 'train_loss': 1.07, 'test_loss': 1.32, 'precision': 0.16, 'recall': 1.0, 'accuracy': 0.2, 'learning_rate': 0.0, 'branches': [186, 198], 'best_f1': 0.27, 'best_auc': 0.76, 'time': 0.64}"
9,7,38,0,0,"{'epoch': 0, 'train_loss': 0.89, 'test_loss': 1.0, 'precision': 0.39, 'recall': 0.82, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [21, 485, 21], 'best_f1': 0.53, 'best_auc': 0.81, 'time': 0.76}"
9,7,37,0,0,"{'epoch': 0, 'train_loss': 1.11, 'test_loss': 0.94, 'precision': 0.27, 'recall': 0.24, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [132, 365, 422], 'best_f1': 0.25, 'best_auc': 0.78, 'time': 1.4}"
9,7,4,1,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 0.97, 'precision': 0.34, 'recall': 0.86, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [151, 137], 'best_f1': 0.48, 'best_auc': 0.81, 'time': 0.42}"
9,7,20,0,0,"{'epoch': 0, 'train_loss': 0.94, 'test_loss': 0.9, 'precision': 0.36, 'recall': 0.93, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [132, 365, 422], 'best_f1': 0.52, 'best_auc': 0.84, 'time': 1.37}"
9,7,21,1,0,"{'epoch': 0, 'train_loss': 1.09, 'test_loss': 1.33, 'precision': 0.22, 'recall': 1.0, 'accuracy': 0.26, 'learning_rate': 0.0, 'branches': [127, 137], 'best_f1': 0.36, 'best_auc': 0.69, 'time': 0.42}"
9,7,39,0,0,"{'epoch': 0, 'train_loss': 1.07, 'test_loss': 1.32, 'precision': 0.16, 'recall': 1.0, 'accuracy': 0.2, 'learning_rate': 0.0, 'branches': [186, 198], 'best_f1': 0.27, 'best_auc': 0.76, 'time': 0.64}"
9,7,28,1,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.06, 'precision': 0.21, 'recall': 1.0, 'accuracy': 0.38, 'learning_rate': 0.0, 'branches': [473, 249], 'best_f1': 0.35, 'best_auc': 0.83, 'time': 0.49}"
9,7,33,0,0,"{'epoch': 0, 'train_loss': 1.04, 'test_loss': 1.03, 'precision': 0.31, 'recall': 0.87, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [295, 387, 6], 'best_f1': 0.45, 'best_auc': 0.79, 'time': 1.39}"
9,7,8,1,0,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.87, 'precision': 0.43, 'recall': 0.73, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [241, 24], 'best_f1': 0.54, 'best_auc': 0.83, 'time': 0.46}"
9,7,25,1,0,"{'epoch': 0, 'train_loss': 1.08, 'test_loss': 1.25, 'precision': 0.19, 'recall': 1.0, 'accuracy': 0.2, 'learning_rate': 0.0, 'branches': [241, 24], 'best_f1': 0.32, 'best_auc': 0.74, 'time': 0.18}"
9,7,20,1,0,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.81, 'precision': 0.33, 'recall': 0.76, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [161, 98], 'best_f1': 0.46, 'best_auc': 0.83, 'time': 0.71}"
9,7,9,1,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 0.93, 'precision': 0.41, 'recall': 0.82, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [161, 98], 'best_f1': 0.55, 'best_auc': 0.86, 'time': 0.19}"
9,7,22,1,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 1.01, 'precision': 0.23, 'recall': 1.0, 'accuracy': 0.45, 'learning_rate': 0.0, 'branches': [410, 249], 'best_f1': 0.38, 'best_auc': 0.83, 'time': 0.47}"
9,7,23,0,0,"{'epoch': 0, 'train_loss': 0.95, 'test_loss': 1.37, 'precision': 0.34, 'recall': 0.42, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [149, 365, 422], 'best_f1': 0.38, 'best_auc': 0.75, 'time': 1.35}"
9,7,24,0,0,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 1.29, 'precision': 0.41, 'recall': 0.41, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [220, 198], 'best_f1': 0.41, 'best_auc': 0.74, 'time': 0.69}"
9,7,35,0,0,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.8, 'precision': 0.37, 'recall': 0.97, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [264, 75, 409], 'best_f1': 0.53, 'best_auc': 0.85, 'time': 0.54}"
9,7,25,1,0,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.9, 'precision': 0.3, 'recall': 0.7, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [151, 137], 'best_f1': 0.42, 'best_auc': 0.76, 'time': 0.44}"
9,7,40,2,1,"{'epoch': 2, 'train_loss': 0.65, 'test_loss': 0.93, 'precision': 0.33, 'recall': 0.84, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [258, 216, 430], 'best_f1': 0.47, 'best_auc': 0.83, 'time': 5.64}"
9,7,44,3,1,"{'epoch': 2, 'train_loss': 0.79, 'test_loss': 0.91, 'precision': 0.41, 'recall': 0.68, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [309, 430], 'best_f1': 0.53, 'best_auc': 0.82, 'time': 5.86}"
9,7,19,3,1,"{'epoch': 0, 'train_loss': 0.99, 'test_loss': 0.87, 'precision': 0.35, 'recall': 0.92, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.51, 'best_auc': 0.81, 'time': 1.48}"
9,7,26,3,1,"{'epoch': 2, 'train_loss': 0.77, 'test_loss': 0.72, 'precision': 0.43, 'recall': 0.83, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [309, 430], 'best_f1': 0.57, 'best_auc': 0.88, 'time': 7.31}"
9,7,20,2,1,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.92, 'precision': 0.32, 'recall': 0.95, 'accuracy': 0.6, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.48, 'best_auc': 0.78, 'time': 1.19}"
9,7,14,3,1,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.89, 'precision': 0.45, 'recall': 0.72, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [231, 447, 273], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 1.27}"
9,7,15,3,1,"{'epoch': 2, 'train_loss': 0.75, 'test_loss': 0.78, 'precision': 0.45, 'recall': 0.81, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [151, 137], 'best_f1': 0.58, 'best_auc': 0.87, 'time': 4.48}"
9,7,27,3,1,"{'epoch': 2, 'train_loss': 0.75, 'test_loss': 0.86, 'precision': 0.28, 'recall': 0.85, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.47, 'best_auc': 0.86, 'time': 8.96}"
9,7,28,2,1,"{'epoch': 2, 'train_loss': 0.81, 'test_loss': 0.73, 'precision': 0.4, 'recall': 0.92, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.56, 'best_auc': 0.88, 'time': 8.68}"
9,7,29,3,1,"{'epoch': 2, 'train_loss': 0.77, 'test_loss': 0.77, 'precision': 0.36, 'recall': 0.89, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [369, 430], 'best_f1': 0.53, 'best_auc': 0.88, 'time': 4.55}"
9,7,30,2,1,"{'epoch': 2, 'train_loss': 0.73, 'test_loss': 0.84, 'precision': 0.38, 'recall': 0.78, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.53, 'best_auc': 0.84, 'time': 7.1}"
9,7,31,3,1,"{'epoch': 2, 'train_loss': 0.75, 'test_loss': 0.8, 'precision': 0.43, 'recall': 0.84, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [309, 430], 'best_f1': 0.57, 'best_auc': 0.85, 'time': 7.38}"
9,7,32,3,1,"{'epoch': 2, 'train_loss': 0.69, 'test_loss': 0.96, 'precision': 0.36, 'recall': 0.89, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.55, 'best_auc': 0.84, 'time': 8.93}"
9,7,33,3,1,"{'epoch': 2, 'train_loss': 0.72, 'test_loss': 0.71, 'precision': 0.44, 'recall': 0.87, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [231, 447, 230], 'best_f1': 0.58, 'best_auc': 0.87, 'time': 7.55}"
9,7,43,3,1,"{'epoch': 2, 'train_loss': 0.75, 'test_loss': 0.94, 'precision': 0.32, 'recall': 0.99, 'accuracy': 0.59, 'learning_rate': 0.0, 'branches': [258, 359], 'best_f1': 0.53, 'best_auc': 0.85, 'time': 9.46}"
9,7,34,3,1,"{'epoch': 2, 'train_loss': 0.76, 'test_loss': 0.75, 'precision': 0.41, 'recall': 0.9, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [258, 247], 'best_f1': 0.56, 'best_auc': 0.88, 'time': 8.91}"
9,7,18,2,1,"{'epoch': 0, 'train_loss': 0.97, 'test_loss': 0.8, 'precision': 0.34, 'recall': 0.9, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [258, 216, 430], 'best_f1': 0.49, 'best_auc': 0.83, 'time': 0.74}"
9,7,35,3,1,"{'epoch': 2, 'train_loss': 0.7, 'test_loss': 0.91, 'precision': 0.32, 'recall': 0.96, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [231, 447, 273], 'best_f1': 0.54, 'best_auc': 0.85, 'time': 7.66}"
9,7,12,2,1,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.86, 'precision': 0.38, 'recall': 0.83, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.52, 'best_auc': 0.81, 'time': 0.89}"
9,8,40,2,1,"{'epoch': 2, 'train_loss': 0.65, 'test_loss': 0.93, 'precision': 0.33, 'recall': 0.84, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [258, 216, 430], 'best_f1': 0.47, 'best_auc': 0.83, 'time': 5.64}"
9,8,12,2,1,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.86, 'precision': 0.38, 'recall': 0.83, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.52, 'best_auc': 0.81, 'time': 0.89}"
9,8,40,2,1,"{'epoch': 2, 'train_loss': 0.76, 'test_loss': 0.75, 'precision': 0.43, 'recall': 0.73, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.54, 'best_auc': 0.87, 'time': 7.07}"
9,8,20,2,1,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.92, 'precision': 0.32, 'recall': 0.95, 'accuracy': 0.6, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.48, 'best_auc': 0.78, 'time': 1.19}"
9,8,26,3,1,"{'epoch': 2, 'train_loss': 0.77, 'test_loss': 0.72, 'precision': 0.43, 'recall': 0.83, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [309, 430], 'best_f1': 0.57, 'best_auc': 0.88, 'time': 7.31}"
9,8,19,3,1,"{'epoch': 0, 'train_loss': 0.99, 'test_loss': 0.87, 'precision': 0.35, 'recall': 0.92, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.51, 'best_auc': 0.81, 'time': 1.48}"
9,8,29,3,1,"{'epoch': 2, 'train_loss': 0.77, 'test_loss': 0.77, 'precision': 0.36, 'recall': 0.89, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [369, 430], 'best_f1': 0.53, 'best_auc': 0.88, 'time': 4.55}"
9,8,14,3,1,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.89, 'precision': 0.45, 'recall': 0.72, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [231, 447, 273], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 1.27}"
9,8,41,2,1,"{'epoch': 2, 'train_loss': 0.74, 'test_loss': 0.76, 'precision': 0.41, 'recall': 0.84, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [147, 258, 430], 'best_f1': 0.55, 'best_auc': 0.87, 'time': 7.19}"
9,8,33,3,1,"{'epoch': 2, 'train_loss': 0.72, 'test_loss': 0.71, 'precision': 0.44, 'recall': 0.87, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [231, 447, 230], 'best_f1': 0.58, 'best_auc': 0.87, 'time': 7.55}"
9,8,18,2,1,"{'epoch': 0, 'train_loss': 0.97, 'test_loss': 0.8, 'precision': 0.34, 'recall': 0.9, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [258, 216, 430], 'best_f1': 0.49, 'best_auc': 0.83, 'time': 0.74}"
9,8,18,4,1,"{'epoch': 2, 'train_loss': 0.75, 'test_loss': 0.84, 'precision': 0.32, 'recall': 0.9, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.5, 'best_auc': 0.84, 'time': 7.18}"
9,8,42,3,1,"{'epoch': 2, 'train_loss': 0.76, 'test_loss': 0.78, 'precision': 0.37, 'recall': 0.87, 'accuracy': 0.69, 'learning_rate': 0.0, 'branches': [369, 372], 'best_f1': 0.59, 'best_auc': 0.88, 'time': 4.35}"
9,8,28,2,1,"{'epoch': 2, 'train_loss': 0.81, 'test_loss': 0.73, 'precision': 0.4, 'recall': 0.92, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.56, 'best_auc': 0.88, 'time': 8.68}"
9,8,43,3,1,"{'epoch': 2, 'train_loss': 0.74, 'test_loss': 0.77, 'precision': 0.42, 'recall': 0.9, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [231, 447, 273], 'best_f1': 0.57, 'best_auc': 0.87, 'time': 8.45}"
9,8,34,3,1,"{'epoch': 2, 'train_loss': 0.76, 'test_loss': 0.75, 'precision': 0.41, 'recall': 0.9, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [258, 247], 'best_f1': 0.56, 'best_auc': 0.88, 'time': 8.91}"
9,8,44,3,1,"{'epoch': 2, 'train_loss': 0.7, 'test_loss': 0.85, 'precision': 0.33, 'recall': 0.93, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.55, 'best_auc': 0.83, 'time': 9.06}"
9,8,45,2,1,"{'epoch': 2, 'train_loss': 0.74, 'test_loss': 0.7, 'precision': 0.46, 'recall': 0.93, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.62, 'best_auc': 0.91, 'time': 5.71}"
9,8,46,3,1,"{'epoch': 2, 'train_loss': 0.72, 'test_loss': 0.86, 'precision': 0.49, 'recall': 0.69, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [258, 277, 430], 'best_f1': 0.57, 'best_auc': 0.87, 'time': 10.13}"
9,8,20,0,0,"{'epoch': 0, 'train_loss': 0.97, 'test_loss': 0.92, 'precision': 0.38, 'recall': 0.71, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [416, 460, 175], 'best_f1': 0.5, 'best_auc': 0.8, 'time': 0.99}"
9,8,21,0,0,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.93, 'precision': 0.36, 'recall': 0.99, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [375, 91], 'best_f1': 0.53, 'best_auc': 0.83, 'time': 0.57}"
9,8,22,0,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 0.87, 'precision': 0.41, 'recall': 0.87, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [348, 67, 484], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 0.44}"
9,8,23,0,0,"{'epoch': 0, 'train_loss': 0.99, 'test_loss': 1.29, 'precision': 0.25, 'recall': 1.0, 'accuracy': 0.4, 'learning_rate': 0.0, 'branches': [73, 435, 179], 'best_f1': 0.4, 'best_auc': 0.75, 'time': 1.5}"
9,8,24,0,0,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 0.97, 'precision': 0.28, 'recall': 0.98, 'accuracy': 0.59, 'learning_rate': 0.0, 'branches': [329, 341], 'best_f1': 0.44, 'best_auc': 0.83, 'time': 0.51}"
9,8,25,0,0,"{'epoch': 0, 'train_loss': 0.95, 'test_loss': 0.9, 'precision': 0.38, 'recall': 0.77, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [74, 205, 495], 'best_f1': 0.51, 'best_auc': 0.81, 'time': 0.99}"
9,8,26,0,0,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.92, 'precision': 0.4, 'recall': 0.68, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [328, 214, 226], 'best_f1': 0.5, 'best_auc': 0.8, 'time': 1.07}"
9,8,27,0,0,"{'epoch': 0, 'train_loss': 0.98, 'test_loss': 1.4, 'precision': 0.17, 'recall': 1.0, 'accuracy': 0.23, 'learning_rate': 0.0, 'branches': [171, 452, 154], 'best_f1': 0.3, 'best_auc': 0.76, 'time': 0.96}"
9,8,28,0,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 1.29, 'precision': 0.19, 'recall': 1.0, 'accuracy': 0.2, 'learning_rate': 0.0, 'branches': [428, 51], 'best_f1': 0.32, 'best_auc': 0.65, 'time': 0.8}"
9,8,29,0,0,"{'epoch': 0, 'train_loss': 0.95, 'test_loss': 1.14, 'precision': 0.26, 'recall': 0.99, 'accuracy': 0.41, 'learning_rate': 0.0, 'branches': [15, 159, 76], 'best_f1': 0.41, 'best_auc': 0.82, 'time': 0.31}"
9,8,30,0,0,"{'epoch': 0, 'train_loss': 0.91, 'test_loss': 0.84, 'precision': 0.36, 'recall': 0.93, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [145, 237], 'best_f1': 0.52, 'best_auc': 0.84, 'time': 0.73}"
9,8,31,0,0,"{'epoch': 0, 'train_loss': 0.9, 'test_loss': 1.19, 'precision': 0.36, 'recall': 0.81, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [78, 410, 420], 'best_f1': 0.49, 'best_auc': 0.75, 'time': 0.75}"
9,8,32,0,0,"{'epoch': 0, 'train_loss': 1.04, 'test_loss': 1.0, 'precision': 0.43, 'recall': 0.81, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [155, 247, 153], 'best_f1': 0.56, 'best_auc': 0.79, 'time': 0.81}"
9,8,33,0,0,"{'epoch': 0, 'train_loss': 1.02, 'test_loss': 0.95, 'precision': 0.34, 'recall': 0.93, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [104, 263, 306], 'best_f1': 0.49, 'best_auc': 0.81, 'time': 0.72}"
9,8,34,0,0,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.88, 'precision': 0.4, 'recall': 0.82, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [256, 173, 438], 'best_f1': 0.54, 'best_auc': 0.83, 'time': 0.75}"
9,8,35,0,0,"{'epoch': 0, 'train_loss': 0.99, 'test_loss': 1.04, 'precision': 0.32, 'recall': 0.52, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [123, 355, 433], 'best_f1': 0.4, 'best_auc': 0.77, 'time': 0.63}"
9,8,36,0,0,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 1.0, 'precision': 0.32, 'recall': 0.94, 'accuracy': 0.56, 'learning_rate': 0.0, 'branches': [171, 16, 399], 'best_f1': 0.48, 'best_auc': 0.77, 'time': 0.95}"
9,8,37,0,0,"{'epoch': 0, 'train_loss': 1.02, 'test_loss': 0.94, 'precision': 0.36, 'recall': 0.82, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [366, 474], 'best_f1': 0.5, 'best_auc': 0.8, 'time': 1.26}"
9,8,38,0,0,"{'epoch': 0, 'train_loss': 0.98, 'test_loss': 1.18, 'precision': 0.25, 'recall': 0.97, 'accuracy': 0.42, 'learning_rate': 0.0, 'branches': [434, 473, 428], 'best_f1': 0.4, 'best_auc': 0.76, 'time': 1.09}"
9,8,39,0,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.08, 'precision': 0.24, 'recall': 0.99, 'accuracy': 0.37, 'learning_rate': 0.0, 'branches': [343, 390, 285], 'best_f1': 0.39, 'best_auc': 0.81, 'time': 0.82}"
9,9,31,0,0,"{'epoch': 0, 'train_loss': 0.9, 'test_loss': 1.19, 'precision': 0.36, 'recall': 0.81, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [78, 410, 420], 'best_f1': 0.49, 'best_auc': 0.75, 'time': 0.75}"
9,9,28,1,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 1.29, 'precision': 0.19, 'recall': 1.0, 'accuracy': 0.2, 'learning_rate': 0.0, 'branches': [428, 51], 'best_f1': 0.32, 'best_auc': 0.65, 'time': 0.8}"
9,9,22,0,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 0.87, 'precision': 0.41, 'recall': 0.87, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [348, 67, 484], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 0.44}"
9,9,8,1,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.16, 'precision': 0.21, 'recall': 1.0, 'accuracy': 0.24, 'learning_rate': 0.0, 'branches': [416, 460, 175], 'best_f1': 0.35, 'best_auc': 0.79, 'time': 1.23}"
9,9,4,1,0,"{'epoch': 0, 'train_loss': 1.07, 'test_loss': 1.05, 'precision': 0.43, 'recall': 0.48, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [428, 51], 'best_f1': 0.45, 'best_auc': 0.76, 'time': 0.77}"
9,9,20,1,0,"{'epoch': 0, 'train_loss': 0.95, 'test_loss': 0.93, 'precision': 0.31, 'recall': 1.0, 'accuracy': 0.57, 'learning_rate': 0.0, 'branches': [499, 460, 175], 'best_f1': 0.47, 'best_auc': 0.81, 'time': 1.26}"
9,9,1,1,0,"{'epoch': 0, 'train_loss': 1.03, 'test_loss': 0.84, 'precision': 0.26, 'recall': 0.96, 'accuracy': 0.58, 'learning_rate': 0.0, 'branches': [430, 131, 91], 'best_f1': 0.41, 'best_auc': 0.83, 'time': 0.67}"
9,9,2,1,0,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 1.07, 'precision': 0.25, 'recall': 1.0, 'accuracy': 0.42, 'learning_rate': 0.0, 'branches': [104, 263, 306], 'best_f1': 0.39, 'best_auc': 0.83, 'time': 0.7}"
9,9,27,0,0,"{'epoch': 0, 'train_loss': 0.98, 'test_loss': 1.4, 'precision': 0.17, 'recall': 1.0, 'accuracy': 0.23, 'learning_rate': 0.0, 'branches': [171, 452, 154], 'best_f1': 0.3, 'best_auc': 0.76, 'time': 0.96}"
9,9,32,0,0,"{'epoch': 0, 'train_loss': 1.04, 'test_loss': 1.0, 'precision': 0.43, 'recall': 0.81, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [155, 247, 153], 'best_f1': 0.56, 'best_auc': 0.79, 'time': 0.81}"
9,9,21,0,0,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 0.96, 'precision': 0.31, 'recall': 0.99, 'accuracy': 0.56, 'learning_rate': 0.0, 'branches': [348, 67, 368], 'best_f1': 0.48, 'best_auc': 0.78, 'time': 0.39}"
9,9,24,0,0,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 0.97, 'precision': 0.28, 'recall': 0.98, 'accuracy': 0.59, 'learning_rate': 0.0, 'branches': [329, 341], 'best_f1': 0.44, 'best_auc': 0.83, 'time': 0.51}"
9,9,22,0,0,"{'epoch': 0, 'train_loss': 1.11, 'test_loss': 0.97, 'precision': 0.32, 'recall': 0.97, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [329, 289], 'best_f1': 0.48, 'best_auc': 0.85, 'time': 0.47}"
9,9,0,1,0,"{'epoch': 0, 'train_loss': 0.99, 'test_loss': 1.07, 'precision': 0.41, 'recall': 0.66, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [171, 16, 399], 'best_f1': 0.51, 'best_auc': 0.79, 'time': 0.37}"
9,9,39,1,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.08, 'precision': 0.24, 'recall': 0.99, 'accuracy': 0.37, 'learning_rate': 0.0, 'branches': [343, 390, 285], 'best_f1': 0.39, 'best_auc': 0.81, 'time': 0.82}"
9,9,23,0,0,"{'epoch': 0, 'train_loss': 1.09, 'test_loss': 1.05, 'precision': 0.22, 'recall': 1.0, 'accuracy': 0.4, 'learning_rate': 0.0, 'branches': [155, 247, 153], 'best_f1': 0.36, 'best_auc': 0.74, 'time': 0.79}"
9,9,24,0,0,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 1.21, 'precision': 0.2, 'recall': 1.0, 'accuracy': 0.31, 'learning_rate': 0.0, 'branches': [304, 67, 484], 'best_f1': 0.34, 'best_auc': 0.78, 'time': 0.43}"
9,9,25,1,0,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.87, 'precision': 0.39, 'recall': 0.96, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [416, 460, 175], 'best_f1': 0.56, 'best_auc': 0.86, 'time': 1.24}"
9,9,26,1,0,"{'epoch': 0, 'train_loss': 1.08, 'test_loss': 1.1, 'precision': 0.21, 'recall': 0.92, 'accuracy': 0.44, 'learning_rate': 0.0, 'branches': [428, 51], 'best_f1': 0.34, 'best_auc': 0.74, 'time': 0.82}"
9,9,40,2,1,"{'epoch': 2, 'train_loss': 0.65, 'test_loss': 0.93, 'precision': 0.33, 'recall': 0.84, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [258, 216, 430], 'best_f1': 0.47, 'best_auc': 0.83, 'time': 5.64}"
9,9,20,2,1,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.92, 'precision': 0.32, 'recall': 0.95, 'accuracy': 0.6, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.48, 'best_auc': 0.78, 'time': 1.19}"
9,9,14,3,1,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.89, 'precision': 0.45, 'recall': 0.72, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [231, 447, 273], 'best_f1': 0.56, 'best_auc': 0.84, 'time': 1.27}"
9,9,12,2,1,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.86, 'precision': 0.38, 'recall': 0.83, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [258, 430], 'best_f1': 0.52, 'best_auc': 0.81, 'time': 0.89}"
9,9,18,2,1,"{'epoch': 0, 'train_loss': 0.97, 'test_loss': 0.8, 'precision': 0.34, 'recall': 0.9, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [258, 216, 430], 'best_f1': 0.49, 'best_auc': 0.83, 'time': 0.74}"
9,9,26,3,1,"{'epoch': 2, 'train_loss': 0.77, 'test_loss': 0.72, 'precision': 0.43, 'recall': 0.83, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [309, 430], 'best_f1': 0.57, 'best_auc': 0.88, 'time': 7.31}"
