experiment_id,generation,individual_id,model_performance
30,3,2,"{'epoch': 0, 'train_loss': 0.77, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.63, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 0.8}"
30,3,2,"{'epoch': 0, 'train_loss': 0.77, 'test_loss': 0.71, 'precision': 0.72, 'recall': 0.63, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1500, 97]], 'best_f1': 0.67, 'best_auc': 0.9, 'time': 0.8}"
31,0,3,"{'epoch': 0, 'train_loss': 1.24, 'test_loss': 0.91, 'precision': 0.12, 'recall': 0.77, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [[1391, 943, 141]], 'best_f1': 0.2, 'best_auc': 0.8, 'time': 3.57}"
31,0,4,"{'epoch': 0, 'train_loss': 1.3, 'test_loss': 1.29, 'precision': 0.06, 'recall': 1.0, 'accuracy': 0.07, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741]], 'best_f1': 0.12, 'best_auc': 0.8, 'time': 4.42}"
31,0,5,"{'epoch': 0, 'train_loss': 1.22, 'test_loss': 0.95, 'precision': 0.14, 'recall': 0.87, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[437, 641, 1228]], 'best_f1': 0.24, 'best_auc': 0.84, 'time': 4.67}"
31,0,6,"{'epoch': 0, 'train_loss': 1.13, 'test_loss': 0.97, 'precision': 0.13, 'recall': 0.85, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[1084, 702, 474]], 'best_f1': 0.23, 'best_auc': 0.82, 'time': 3.36}"
31,0,7,"{'epoch': 0, 'train_loss': 1.22, 'test_loss': 1.08, 'precision': 0.1, 'recall': 0.84, 'accuracy': 0.55, 'learning_rate': 0.0, 'branches': [[294, 1070, 612, 1094]], 'best_f1': 0.17, 'best_auc': 0.77, 'time': 6.24}"
31,0,8,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 0.93, 'precision': 0.16, 'recall': 0.81, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [[113, 1271, 394], [463, 1230, 958], [813, 1366, 1005, 753]], 'best_f1': 0.26, 'best_auc': 0.84, 'time': 17.03}"
31,1,0,"{'epoch': 0, 'train_loss': 1.11, 'test_loss': 0.98, 'precision': 0.11, 'recall': 0.89, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741], [93, 1383]], 'best_f1': 0.2, 'best_auc': 0.82, 'time': 8.22}"
31,1,4,"{'epoch': 0, 'train_loss': 1.3, 'test_loss': 1.29, 'precision': 0.06, 'recall': 1.0, 'accuracy': 0.07, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741]], 'best_f1': 0.12, 'best_auc': 0.8, 'time': 4.42}"
31,1,2,"{'epoch': 0, 'train_loss': 1.2, 'test_loss': 0.96, 'precision': 0.15, 'recall': 0.89, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[1084, 702, 474]], 'best_f1': 0.26, 'best_auc': 0.85, 'time': 3.36}"
31,1,4,"{'epoch': 0, 'train_loss': 1.3, 'test_loss': 1.29, 'precision': 0.06, 'recall': 1.0, 'accuracy': 0.07, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741]], 'best_f1': 0.12, 'best_auc': 0.8, 'time': 4.42}"
31,1,1,"{'epoch': 0, 'train_loss': 1.2, 'test_loss': 0.94, 'precision': 0.17, 'recall': 0.82, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [[975, 702, 474]], 'best_f1': 0.28, 'best_auc': 0.85, 'time': 3.35}"
31,1,5,"{'epoch': 0, 'train_loss': 1.22, 'test_loss': 0.95, 'precision': 0.14, 'recall': 0.87, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[437, 641, 1228]], 'best_f1': 0.24, 'best_auc': 0.84, 'time': 4.67}"
31,2,0,"{'epoch': 0, 'train_loss': 1.11, 'test_loss': 0.98, 'precision': 0.11, 'recall': 0.89, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741], [93, 1383]], 'best_f1': 0.2, 'best_auc': 0.82, 'time': 8.22}"
31,2,0,"{'epoch': 0, 'train_loss': 1.24, 'test_loss': 1.29, 'precision': 0.07, 'recall': 0.91, 'accuracy': 0.2, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741]], 'best_f1': 0.13, 'best_auc': 0.58, 'time': 4.42}"
31,2,2,"{'epoch': 0, 'train_loss': 1.2, 'test_loss': 0.96, 'precision': 0.15, 'recall': 0.89, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[1084, 702, 474]], 'best_f1': 0.26, 'best_auc': 0.85, 'time': 3.36}"
31,2,4,"{'epoch': 0, 'train_loss': 1.3, 'test_loss': 1.29, 'precision': 0.06, 'recall': 1.0, 'accuracy': 0.07, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741]], 'best_f1': 0.12, 'best_auc': 0.8, 'time': 4.42}"
31,2,4,"{'epoch': 0, 'train_loss': 1.3, 'test_loss': 1.29, 'precision': 0.06, 'recall': 1.0, 'accuracy': 0.07, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741]], 'best_f1': 0.12, 'best_auc': 0.8, 'time': 4.42}"
31,2,5,"{'epoch': 0, 'train_loss': 1.22, 'test_loss': 0.95, 'precision': 0.14, 'recall': 0.87, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[437, 641, 1228]], 'best_f1': 0.24, 'best_auc': 0.84, 'time': 4.67}"
31,3,0,"{'epoch': 0, 'train_loss': 1.11, 'test_loss': 0.98, 'precision': 0.11, 'recall': 0.89, 'accuracy': 0.61, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741], [93, 1383]], 'best_f1': 0.2, 'best_auc': 0.82, 'time': 8.22}"
31,3,2,"{'epoch': 0, 'train_loss': 1.26, 'test_loss': 1.0, 'precision': 0.17, 'recall': 0.71, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741], [1084, 702, 474]], 'best_f1': 0.28, 'best_auc': 0.83, 'time': 7.46}"
31,3,4,"{'epoch': 0, 'train_loss': 1.3, 'test_loss': 1.29, 'precision': 0.06, 'recall': 1.0, 'accuracy': 0.07, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741]], 'best_f1': 0.12, 'best_auc': 0.8, 'time': 4.42}"
31,3,4,"{'epoch': 0, 'train_loss': 1.3, 'test_loss': 1.29, 'precision': 0.06, 'recall': 1.0, 'accuracy': 0.07, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741]], 'best_f1': 0.12, 'best_auc': 0.8, 'time': 4.42}"
31,3,4,"{'epoch': 0, 'train_loss': 1.3, 'test_loss': 1.29, 'precision': 0.06, 'recall': 1.0, 'accuracy': 0.07, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741]], 'best_f1': 0.12, 'best_auc': 0.8, 'time': 4.42}"
31,3,2,"{'epoch': 0, 'train_loss': 1.26, 'test_loss': 1.0, 'precision': 0.17, 'recall': 0.71, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[839, 640, 506, 741], [1084, 702, 474]], 'best_f1': 0.28, 'best_auc': 0.83, 'time': 7.46}"
32,0,3,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.59, 'precision': 0.72, 'recall': 0.78, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[1153, 19, 294, 519]], 'best_f1': 0.75, 'best_auc': 0.84, 'time': 2.48}"
32,0,4,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.59, 'precision': 0.68, 'recall': 0.89, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[1201, 877, 1445], [762, 381, 1157], [700, 196]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 9.9}"
32,0,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,0,6,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.6, 'precision': 0.68, 'recall': 0.83, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[602, 1367, 893]], 'best_f1': 0.75, 'best_auc': 0.83, 'time': 6.0}"
32,0,7,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.58, 'precision': 0.75, 'recall': 0.8, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[1141, 53]], 'best_f1': 0.77, 'best_auc': 0.86, 'time': 0.78}"
32,0,8,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.64, 'precision': 0.64, 'recall': 0.85, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [[1135, 849, 862, 892], [1022, 242, 1461]], 'best_f1': 0.73, 'best_auc': 0.82, 'time': 9.61}"
32,1,3,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.59, 'precision': 0.72, 'recall': 0.78, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[1153, 19, 294, 519]], 'best_f1': 0.75, 'best_auc': 0.84, 'time': 2.48}"
32,1,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,1,7,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.58, 'precision': 0.75, 'recall': 0.8, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[1141, 53]], 'best_f1': 0.77, 'best_auc': 0.86, 'time': 0.78}"
32,1,2,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.6, 'precision': 0.7, 'recall': 0.77, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[1201, 877, 1445], [762, 381, 1157], [602, 1367, 893]], 'best_f1': 0.73, 'best_auc': 0.84, 'time': 15.08}"
32,1,1,"{'epoch': 0, 'train_loss': 0.61, 'test_loss': 0.62, 'precision': 0.74, 'recall': 0.7, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[937, 19, 294, 519]], 'best_f1': 0.72, 'best_auc': 0.84, 'time': 2.07}"
32,1,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,2,0,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.62, 'precision': 0.71, 'recall': 0.84, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[937, 19, 294, 519], [527, 1463, 530, 1072]], 'best_f1': 0.77, 'best_auc': 0.82, 'time': 8.9}"
32,2,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,2,2,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.6, 'precision': 0.7, 'recall': 0.77, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[1201, 877, 1445], [762, 381, 1157], [602, 1367, 893]], 'best_f1': 0.73, 'best_auc': 0.84, 'time': 15.08}"
32,2,7,"{'epoch': 0, 'train_loss': 0.62, 'test_loss': 0.58, 'precision': 0.75, 'recall': 0.8, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[1141, 53]], 'best_f1': 0.77, 'best_auc': 0.86, 'time': 0.78}"
32,2,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,2,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,3,0,"{'epoch': 0, 'train_loss': 0.6, 'test_loss': 0.62, 'precision': 0.71, 'recall': 0.84, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[937, 19, 294, 519], [527, 1463, 530, 1072]], 'best_f1': 0.77, 'best_auc': 0.82, 'time': 8.9}"
32,3,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,3,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,3,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,3,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
32,3,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.57, 'precision': 0.65, 'recall': 0.93, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[826, 434, 1483, 70]], 'best_f1': 0.77, 'best_auc': 0.85, 'time': 4.83}"
33,0,3,"{'epoch': 0, 'train_loss': 0.76, 'test_loss': 0.69, 'precision': 0.34, 'recall': 0.92, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[22, 800]], 'best_f1': 0.5, 'best_auc': 0.92, 'time': 2.92}"
33,0,4,"{'epoch': 0, 'train_loss': 0.79, 'test_loss': 0.42, 'precision': 0.47, 'recall': 0.97, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[685, 650]], 'best_f1': 0.63, 'best_auc': 0.97, 'time': 2.34}"
33,0,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.87, 'precision': 0.61, 'recall': 0.35, 'accuracy': 0.88, 'learning_rate': 0.0, 'branches': [[198, 562], [65, 1156, 1048, 1478]], 'best_f1': 0.45, 'best_auc': 0.92, 'time': 10.02}"
33,0,6,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.43, 'precision': 0.56, 'recall': 0.94, 'accuracy': 0.89, 'learning_rate': 0.0, 'branches': [[846, 1150, 906]], 'best_f1': 0.7, 'best_auc': 0.97, 'time': 5.66}"
33,0,7,"{'epoch': 0, 'train_loss': 0.64, 'test_loss': 0.53, 'precision': 0.48, 'recall': 0.94, 'accuracy': 0.86, 'learning_rate': 0.0, 'branches': [[353, 508, 640, 880], [1031, 1375, 789]], 'best_f1': 0.63, 'best_auc': 0.96, 'time': 10.46}"
33,0,8,"{'epoch': 0, 'train_loss': 0.67, 'test_loss': 0.51, 'precision': 0.49, 'recall': 0.91, 'accuracy': 0.87, 'learning_rate': 0.0, 'branches': [[1301, 1193, 1382], [1073, 689, 1023]], 'best_f1': 0.64, 'best_auc': 0.95, 'time': 11.13}"
33,1,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.87, 'precision': 0.61, 'recall': 0.35, 'accuracy': 0.88, 'learning_rate': 0.0, 'branches': [[198, 562], [65, 1156, 1048, 1478]], 'best_f1': 0.45, 'best_auc': 0.92, 'time': 10.02}"
33,1,4,"{'epoch': 0, 'train_loss': 0.79, 'test_loss': 0.42, 'precision': 0.47, 'recall': 0.97, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[685, 650]], 'best_f1': 0.63, 'best_auc': 0.97, 'time': 2.34}"
33,1,6,"{'epoch': 0, 'train_loss': 0.73, 'test_loss': 0.43, 'precision': 0.56, 'recall': 0.94, 'accuracy': 0.89, 'learning_rate': 0.0, 'branches': [[846, 1150, 906]], 'best_f1': 0.7, 'best_auc': 0.97, 'time': 5.66}"
33,1,3,"{'epoch': 0, 'train_loss': 0.76, 'test_loss': 0.69, 'precision': 0.34, 'recall': 0.92, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[22, 800]], 'best_f1': 0.5, 'best_auc': 0.92, 'time': 2.92}"
33,1,3,"{'epoch': 0, 'train_loss': 0.76, 'test_loss': 0.69, 'precision': 0.34, 'recall': 0.92, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[22, 800]], 'best_f1': 0.5, 'best_auc': 0.92, 'time': 2.92}"
33,1,3,"{'epoch': 0, 'train_loss': 0.76, 'test_loss': 0.69, 'precision': 0.34, 'recall': 0.92, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[22, 800]], 'best_f1': 0.5, 'best_auc': 0.92, 'time': 2.92}"
33,2,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.87, 'precision': 0.61, 'recall': 0.35, 'accuracy': 0.88, 'learning_rate': 0.0, 'branches': [[198, 562], [65, 1156, 1048, 1478]], 'best_f1': 0.45, 'best_auc': 0.92, 'time': 10.02}"
33,2,3,"{'epoch': 0, 'train_loss': 0.76, 'test_loss': 0.69, 'precision': 0.34, 'recall': 0.92, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[22, 800]], 'best_f1': 0.5, 'best_auc': 0.92, 'time': 2.92}"
33,2,2,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.54, 'precision': 0.5, 'recall': 0.84, 'accuracy': 0.89, 'learning_rate': 0.0, 'branches': [[846, 1150, 906]], 'best_f1': 0.63, 'best_auc': 0.93, 'time': 5.66}"
33,2,4,"{'epoch': 0, 'train_loss': 0.79, 'test_loss': 0.42, 'precision': 0.47, 'recall': 0.97, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[685, 650]], 'best_f1': 0.63, 'best_auc': 0.97, 'time': 2.34}"
33,2,1,"{'epoch': 0, 'train_loss': 0.72, 'test_loss': 0.47, 'precision': 0.55, 'recall': 0.89, 'accuracy': 0.9, 'learning_rate': 0.0, 'branches': [[22, 800]], 'best_f1': 0.68, 'best_auc': 0.95, 'time': 2.7}"
33,2,4,"{'epoch': 0, 'train_loss': 0.79, 'test_loss': 0.42, 'precision': 0.47, 'recall': 0.97, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[685, 650]], 'best_f1': 0.63, 'best_auc': 0.97, 'time': 2.34}"
33,3,5,"{'epoch': 0, 'train_loss': 0.63, 'test_loss': 0.87, 'precision': 0.61, 'recall': 0.35, 'accuracy': 0.88, 'learning_rate': 0.0, 'branches': [[198, 562], [65, 1156, 1048, 1478]], 'best_f1': 0.45, 'best_auc': 0.92, 'time': 10.02}"
33,3,4,"{'epoch': 0, 'train_loss': 0.79, 'test_loss': 0.42, 'precision': 0.47, 'recall': 0.97, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[685, 650]], 'best_f1': 0.63, 'best_auc': 0.97, 'time': 2.34}"
33,3,4,"{'epoch': 0, 'train_loss': 0.79, 'test_loss': 0.42, 'precision': 0.47, 'recall': 0.97, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[685, 650]], 'best_f1': 0.63, 'best_auc': 0.97, 'time': 2.34}"
33,3,4,"{'epoch': 0, 'train_loss': 0.79, 'test_loss': 0.42, 'precision': 0.47, 'recall': 0.97, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[685, 650]], 'best_f1': 0.63, 'best_auc': 0.97, 'time': 2.34}"
33,3,3,"{'epoch': 0, 'train_loss': 0.76, 'test_loss': 0.69, 'precision': 0.34, 'recall': 0.92, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[22, 800]], 'best_f1': 0.5, 'best_auc': 0.92, 'time': 2.92}"
33,3,0,"{'epoch': 0, 'train_loss': 0.75, 'test_loss': 0.52, 'precision': 0.52, 'recall': 0.92, 'accuracy': 0.88, 'learning_rate': 0.0, 'branches': [[198, 562]], 'best_f1': 0.66, 'best_auc': 0.94, 'time': 2.07}"
34,0,3,"{'epoch': 0, 'train_loss': 0.99, 'test_loss': 0.71, 'precision': 0.5, 'recall': 0.81, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [[358, 634], [1480, 623, 630, 1459]], 'best_f1': 0.62, 'best_auc': 0.9, 'time': 8.28}"
34,0,4,"{'epoch': 0, 'train_loss': 0.95, 'test_loss': 0.71, 'precision': 0.44, 'recall': 0.83, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [[969, 1467, 701, 149], [1259, 1303, 1256], [170, 197, 91, 641]], 'best_f1': 0.58, 'best_auc': 0.88, 'time': 14.19}"
34,0,5,"{'epoch': 0, 'train_loss': 0.96, 'test_loss': 0.95, 'precision': 0.34, 'recall': 0.74, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [[1220, 332, 1134, 332], [637, 785, 96, 6]], 'best_f1': 0.47, 'best_auc': 0.79, 'time': 6.91}"
34,0,6,"{'epoch': 0, 'train_loss': 0.98, 'test_loss': 0.71, 'precision': 0.54, 'recall': 0.72, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[725, 1334, 1429, 1249], [787, 284, 676], [623, 898, 849]], 'best_f1': 0.62, 'best_auc': 0.89, 'time': 15.79}"
34,0,7,"{'epoch': 0, 'train_loss': 0.98, 'test_loss': 0.95, 'precision': 0.34, 'recall': 0.95, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [[810, 1400, 1172], [30, 987, 1468, 964]], 'best_f1': 0.5, 'best_auc': 0.81, 'time': 14.09}"
34,0,8,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.83, 'precision': 0.49, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[785, 974], [744, 908, 683]], 'best_f1': 0.56, 'best_auc': 0.87, 'time': 7.23}"
34,1,4,"{'epoch': 0, 'train_loss': 0.95, 'test_loss': 0.71, 'precision': 0.44, 'recall': 0.83, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [[969, 1467, 701, 149], [1259, 1303, 1256], [170, 197, 91, 641]], 'best_f1': 0.58, 'best_auc': 0.88, 'time': 14.19}"
34,1,0,"{'epoch': 0, 'train_loss': 0.99, 'test_loss': 0.84, 'precision': 0.33, 'recall': 0.97, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[787, 284, 676], [623, 898, 849]], 'best_f1': 0.5, 'best_auc': 0.84, 'time': 7.06}"
34,1,1,"{'epoch': 0, 'train_loss': 1.02, 'test_loss': 0.77, 'precision': 0.36, 'recall': 0.86, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [[1452, 1280, 740, 393]], 'best_f1': 0.51, 'best_auc': 0.83, 'time': 6.21}"
34,1,8,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.83, 'precision': 0.49, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[785, 974], [744, 908, 683]], 'best_f1': 0.56, 'best_auc': 0.87, 'time': 7.23}"
34,1,8,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.83, 'precision': 0.49, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[785, 974], [744, 908, 683]], 'best_f1': 0.56, 'best_auc': 0.87, 'time': 7.23}"
34,1,8,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.83, 'precision': 0.49, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[785, 974], [744, 908, 683]], 'best_f1': 0.56, 'best_auc': 0.87, 'time': 7.23}"
34,2,1,"{'epoch': 0, 'train_loss': 0.94, 'test_loss': 0.83, 'precision': 0.47, 'recall': 0.8, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [[744, 908, 683], [1161, 1109, 95, 1112]], 'best_f1': 0.59, 'best_auc': 0.85, 'time': 9.61}"
34,2,8,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.83, 'precision': 0.49, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[785, 974], [744, 908, 683]], 'best_f1': 0.56, 'best_auc': 0.87, 'time': 7.23}"
34,2,8,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.83, 'precision': 0.49, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[785, 974], [744, 908, 683]], 'best_f1': 0.56, 'best_auc': 0.87, 'time': 7.23}"
34,2,8,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.83, 'precision': 0.49, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[785, 974], [744, 908, 683]], 'best_f1': 0.56, 'best_auc': 0.87, 'time': 7.23}"
34,2,8,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.83, 'precision': 0.49, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[785, 974], [744, 908, 683]], 'best_f1': 0.56, 'best_auc': 0.87, 'time': 7.23}"
34,2,8,"{'epoch': 0, 'train_loss': 1.0, 'test_loss': 0.83, 'precision': 0.49, 'recall': 0.64, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[785, 974], [744, 908, 683]], 'best_f1': 0.56, 'best_auc': 0.87, 'time': 7.23}"
34,3,1,"{'epoch': 0, 'train_loss': 0.94, 'test_loss': 0.83, 'precision': 0.47, 'recall': 0.8, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [[744, 908, 683], [1161, 1109, 95, 1112]], 'best_f1': 0.59, 'best_auc': 0.85, 'time': 9.61}"
34,3,1,"{'epoch': 0, 'train_loss': 1.04, 'test_loss': 0.79, 'precision': 0.46, 'recall': 0.75, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[785, 974], [785, 974]], 'best_f1': 0.57, 'best_auc': 0.86, 'time': 6.0}"
34,3,2,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 0.91, 'precision': 0.43, 'recall': 0.69, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[744, 908, 683], [762, 626]], 'best_f1': 0.53, 'best_auc': 0.81, 'time': 6.28}"
34,3,1,"{'epoch': 0, 'train_loss': 1.04, 'test_loss': 0.79, 'precision': 0.46, 'recall': 0.75, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[785, 974], [785, 974]], 'best_f1': 0.57, 'best_auc': 0.86, 'time': 6.0}"
34,3,2,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 0.91, 'precision': 0.43, 'recall': 0.69, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[744, 908, 683], [762, 626]], 'best_f1': 0.53, 'best_auc': 0.81, 'time': 6.28}"
34,3,1,"{'epoch': 0, 'train_loss': 1.04, 'test_loss': 0.79, 'precision': 0.46, 'recall': 0.75, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[785, 974], [785, 974]], 'best_f1': 0.57, 'best_auc': 0.86, 'time': 6.0}"
